id,host_id,host_since,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_value,latitude,longitude
6055045,3204358,2012-08-09,False,2,True,Watergraafsmeer,Private room in home,Private room,1.0,1.0,98.0,1,1125,9,2019-06-08,2022-05-23,5.0,4.88,52.349,4.941
29351101,96707736,2016-09-25,False,1,True,Gaasperdam - Driemond,Entire home,Entire home/apt,2.0,2.0,125.0,2,1125,16,2019-01-01,2021-07-09,4.93,4.8,52.3069,4.9881
33559580,57179832,2016-02-02,True,3,True,Bijlmer-Oost,Private room in home,Private room,1.0,1.0,87.0,2,10,95,2019-08-06,2022-06-02,4.95,4.94,52.323,4.96
52801178,425709081,2021-10-03,False,1,True,Watergraafsmeer,Private room in home,Private room,1.0,1.0,60.0,1,365,1,2022-06-03,2022-06-03,4.0,4.0,52.349,4.941
33878182,144967618,2017-08-08,True,3,True,Noord-Oost,Private room in bed and breakfast,Private room,1.0,5.0,75.0,2,1125,10,2019-06-02,2022-04-21,4.3,4.1,52.4009,4.935
50457059,214003260,2018-09-06,False,2,True,Gaasperdam - Driemond,Private room in condo,Private room,1.0,2.0,30.0,1,365,16,2021-07-08,2022-04-08,4.06,4.0,52.3069,4.9881
49747815,401208309,2021-05-12,False,8,True,Bijlmer-Centrum,Room in hotel,Private room,1.0,2.0,115.0,1,85,9,2021-08-22,2022-03-12,4.22,4.22,52.312,4.947
50285892,401208309,2021-05-12,False,8,True,Bijlmer-Centrum,Room in hotel,Private room,1.0,2.0,109.0,1,365,2,2022-04-22,2022-04-29,4.0,4.5,52.312,4.947
50286065,401208309,2021-05-12,False,8,True,Bijlmer-Centrum,Room in hotel,Private room,1.0,2.0,102.0,1,365,2,2021-10-30,2022-03-06,4.5,5.0,52.312,4.947
32251448,240586754,2019-02-02,False,1,True,Noord-Oost,Private room in home,Private room,1.0,1.0,80.0,2,4,31,2019-04-07,2022-05-29,5.0,4.87,52.4009,4.935
43646529,346670190,2020-05-18,False,1,True,Noord-Oost,Private room in bed and breakfast,Private room,1.0,1.0,85.0,2,1125,5,2020-07-12,2022-05-15,4.8,4.8,52.4009,4.935
29979611,174174070,2018-02-19,False,6,True,De Aker - Nieuw Sloten,Room in aparthotel,Private room,1.0,2.0,228.0,1,1125,3,2021-07-18,2021-11-10,4.33,4.67,52.345,4.805
40905577,261757289,2019-05-14,False,11,True,De Aker - Nieuw Sloten,Room in hotel,Private room,1.0,,171.0,1,1125,49,2019-12-26,2021-11-14,4.47,4.63,52.345,4.805
31632825,18200072,2014-07-16,True,1,True,De Aker - Nieuw Sloten,Private room in home,Private room,2.0,2.0,112.0,3,7,43,2019-04-07,2022-05-29,4.81,4.6,52.345,4.805
35834641,269549997,2019-06-18,False,1,True,Noord-Oost,Entire guesthouse,Entire home/apt,1.0,1.0,85.0,2,3,45,2019-06-30,2022-05-28,4.98,4.82,52.4009,4.935
54290750,24153892,2014-11-25,False,1,True,Noord-Oost,Entire villa,Entire home/apt,3.0,4.0,360.0,3,21,1,2022-02-27,2022-02-27,5.0,5.0,52.4009,4.935
34987912,3204392,2012-08-09,False,7,True,Noord-Oost,Houseboat,Entire home/apt,1.0,4.0,145.0,1,1125,39,2019-06-12,2021-09-19,4.72,4.44,52.4009,4.935
43864315,30405589,2015-04-01,True,6,True,Noord-Oost,Entire home,Entire home/apt,2.0,4.0,135.0,6,1125,1,2020-08-08,2020-08-08,5.0,4.0,52.4009,4.935
42290476,138369331,2017-07-03,False,20,True,Watergraafsmeer,Private room in condo,Private room,1.0,2.0,71.0,2,1125,3,2020-06-26,2020-09-11,4.67,4.0,52.349,4.941
52592043,425709081,2021-10-03,False,1,True,Watergraafsmeer,Private room in townhouse,Private room,1.0,1.0,63.0,2,365,2,2021-10-18,2021-11-15,5.0,4.0,52.349,4.941
31261503,8465274,2013-08-27,False,1,True,Bijlmer-Centrum,Entire home,Entire home/apt,4.0,3.0,165.0,6,1125,6,2019-08-10,2021-08-20,4.83,4.67,52.312,4.947
40606610,76751526,2016-06-09,False,7,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,1.0,1.0,179.0,1,1125,286,2019-12-14,2022-05-22,4.73,4.61,52.379,4.849
40606689,76751526,2016-06-09,False,7,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,2.0,179.0,1,1125,222,2019-12-27,2022-05-22,4.71,4.6,52.379,4.849
